x filter(x) xRef y_RA_100 y_RA_256
77.850025 78.724716 75.537858 78.047644 79.005980
77.594482 78.719376 75.530793 78.043157 79.000467
77.280747 78.713989 75.523772 78.035609 78.993749
76.912671 78.709259 75.516795 78.024490 78.985620
76.495457 78.703506 75.509862 78.009352 78.975893
76.035530 78.698120 75.502974 77.989809 78.964407
75.540390 78.692856 75.496130 77.965557 78.951032
75.018423 78.687332 75.489330 77.936378 78.935670
74.478706 78.681870 75.482575 77.902143 78.918260
73.930780 78.676880 75.475865 77.862823 78.898778
73.384423 78.671417 75.469199 77.818482 78.877237
72.849413 78.666061 75.462578 77.769283 78.853691
72.335286 78.661148 75.456002 77.715481 78.828228
71.851111 78.655579 75.449470 77.657418 78.800974
71.405264 78.650436 75.442984 77.595516 78.772085
71.005231 78.645569 75.436542 77.530266 78.741745
70.657422 78.640533 75.430146 77.462218 78.710166
70.367019 78.635956 75.423794 77.391968 78.677576
70.137850 78.631042 75.417488 77.320145 78.644217
69.972301 78.626007 75.411227 77.247394 78.610343
69.871255 78.621750 75.405011 77.174363 78.576206
69.834080 78.617233 75.398841 77.101687 78.542057
69.858640 78.612534 75.392716 77.029974 78.508137
69.941358 78.608307 75.386636 76.959789 78.474673
70.077301 78.603912 75.380602 76.891646 78.441871
70.260308 78.599426 75.374614 76.825989 78.409912
70.483140 78.594925 75.368671 76.763189 78.378948
70.737666 78.590790 75.362774 76.703530 78.349099
71.015062 78.586624 75.356923 76.647209 78.320450
71.306033 78.582184 75.351118 76.594326 78.293050
71.601041 78.577774 75.345358 76.544887 78.266910
71.890547 78.573669 75.339644 76.498805 78.242002
72.165243 78.568863 75.333977 76.455898 78.218265
72.416285 78.564728 75.328355 76.415902 78.195601
72.635514 78.560043 75.322780 76.378472 78.173881
72.815658 78.555511 75.317251 76.343197 78.152951
72.950511 78.550690 75.311768 76.309606 78.132629
73.035090 78.546158 75.306331 76.277185 78.112717
73.065757 78.540939 75.300940 76.245389 78.093002
73.040314 78.536407 75.295596 76.213655 78.073265
72.958051 78.531052 75.290298 76.181422 78.053284
72.819773 78.526169 75.285047 76.148138 78.032840
72.627775 78.521179 75.279843 76.113283 78.011727
72.385791 78.516083 75.274685 76.076377 77.989750
72.098898 78.510513 75.269573 76.036996 77.966739
71.773398 78.504868 75.264508 75.994782 77.942546
71.416657 78.499512 75.259490 75.949454 77.917055
71.036928 78.494217 75.254519 75.900815 77.890179
70.643148 78.488632 75.249595 75.848759 77.861870
70.244717 78.483170 75.244717 75.793274 77.832116
69.851268 78.477448 75.239887 75.734442 77.800941
69.472427 78.471558 75.235103 75.672442 77.768408
69.117581 78.466095 75.230367 75.607542 77.734615
68.795641 78.460297 75.225677 75.540098 77.699697
68.514826 78.454758 75.221035 75.470540 77.663819
68.282461 78.448868 75.216440 75.399371 77.627173
68.104792 78.443085 75.211892 75.327148 77.589976
67.986834 78.437500 75.207391 75.254471 77.552464
67.932248 78.432129 75.202938 75.181974 77.514885
67.943249 78.426071 75.198532 75.110304 77.477496
68.020548 78.420883 75.194173 75.040108 77.440555
68.163338 78.415253 75.189862 74.972021 77.404315
68.369308 78.409622 75.185598 74.906648 77.369022
68.634704 78.404175 75.181382 74.844549 77.334904
68.954413 78.398193 75.177213 74.786231 77.302168
69.322095 78.392822 75.173092 74.732131 77.270996
69.730332 78.387146 75.169018 74.682608 77.241540
70.170810 78.381546 75.164993 74.637937 77.213920
70.634525 78.375717 75.161014 74.598299 77.188219
71.111999 78.369904 75.157084 74.563781 77.164484
71.593513 78.363876 75.153202 74.534373 77.142722
72.069343 78.358215 75.149367 74.509966 77.122904
72.530001 78.351929 75.145580 74.490363 77.104963
72.966461 78.346130 75.141841 74.475275 77.088797
73.370383 78.339676 75.138150 74.464335 77.074272
73.734314 78.333115 75.134507 74.457107 77.061226
74.051869 78.326569 75.130913 74.453095 77.049470
74.317887 78.319855 75.127366 74.451756 77.038800
74.528552 78.313324 75.123867 74.452517 77.028994
74.681490 78.306213 75.120416 74.454784 77.019824
74.775818 78.299240 75.117014 74.457962 77.011059
74.812167 78.292679 75.113659 74.461469 77.002469
74.792663 78.284973 75.110353 74.464748 76.993837
74.720870 78.277847 75.107095 74.467284 76.984958
74.601700 78.270294 75.103886 74.468615 76.975649
74.441291 78.262512 75.100725 74.468344 76.965749
74.246849 78.254791 75.097612 74.466151 76.955128
74.026467 78.246933 75.094547 74.461798 76.943688
73.788928 78.239136 75.091531 74.455136 76.931365
73.543479 78.230942 75.088564 74.446110 76.918131
73.299603 78.222900 75.085645 74.434758 76.903996
73.066782 78.214417 75.082774 74.421214 76.889007
72.854259 78.206345 75.079952 74.405699 76.873246
72.670809 78.198364 75.077178 74.388522 76.856831
72.524514 78.189789 75.074453 74.370067 76.839907
72.422568 78.181931 75.071777 74.350785 76.822652
72.371091 78.173599 75.069149 74.331184 76.805263
72.374976 78.165390 75.066570 74.311815 76.787957
72.437765 78.156494 75.064040 74.293260 76.770965
72.561558 78.148300 75.061558 74.276115 76.754522
72.746958 78.140060 75.059125 74.260975 76.738867
72.993053 78.131424 75.056741 74.248421 76.724235
73.297431 78.123169 75.054406 74.239005 76.710849
73.656243 78.114441 75.052119 74.233235 76.698917
74.064287 78.106018 75.049882 74.231563 76.688625
74.515136 78.097382 75.047693 74.234370 76.680135
75.001293 78.089005 75.045553 74.241964 76.673577
75.514369 78.080185 75.043462 74.254562 76.669049
76.045289 78.071228 75.041420 74.272292 76.666612
76.584511 78.062149 75.039426 74.295185 76.666292
77.122258 78.053375 75.037482 74.323176 76.668073
77.648752 78.044327 75.035587 74.356102 76.671904
78.154456 78.035080 75.033741 74.393710 76.677695
78.630303 78.025528 75.031943 74.435656 76.685322
79.067915 78.016525 75.030195 74.481520 76.694629
79.459807 78.006683 75.028496 74.530810 76.705431
79.799569 77.997299 75.026846 74.582976 76.717517
80.082020 77.987366 75.025245 74.637422 76.730660
80.303331 77.977386 75.023693 74.693520 76.744616
80.461116 77.967133 75.022190 74.750625 76.759133
80.554493 77.957123 75.020736 74.808089 76.773959
80.584093 77.946548 75.019332 74.865277 76.788842
80.552052 77.935654 75.017977 74.921582 76.803542
80.461948 77.924942 75.016670 74.976437 76.817833
80.318714 77.913742 75.015413 75.029331 76.831508
80.128512 77.903381 75.014205 75.079818 76.844387
79.898578 77.891754 75.013047 75.127528 76.856317
79.637046 77.880600 75.011937 75.172177 76.867180
79.352739 77.868896 75.010877 75.213569 76.876889
79.054951 77.858032 75.009866 75.251602 76.885397
78.753221 77.846222 75.008905 75.286272 76.892693
78.457089 77.834396 75.007992 75.317666 76.898804
78.175863 77.823135 75.007129 75.345965 76.903793
77.918385 77.810974 75.006315 75.371434 76.907756
77.692816 77.799423 75.005551 75.394418 76.910822
77.506428 77.787766 75.004835 75.415329 76.913149
77.365426 77.775742 75.004169 75.434637 76.914916
77.274794 77.764206 75.003553 75.452857 76.916322
77.238168 77.751984 75.002985 75.470533 76.917579
77.257750 77.740158 75.002467 75.488228 76.918908
77.334246 77.727646 75.001998 75.506506 76.920530
77.466854 77.715820 75.001579 75.525915 76.922664
77.653276 77.704086 75.001209 75.546978 76.925518
77.889782 77.692200 75.000888 75.570174 76.929285
78.171292 77.680222 75.000617 75.595928 76.934136
78.491505 77.667648 75.000395 75.624597 76.940220
78.843056 77.655457 75.000222 75.656463 76.947653
79.217690 77.643539 75.000099 75.691722 76.956520
79.606471 77.630905 75.000025 75.730482 76.966871
80.000000 77.618759 75.000000 75.772755 76.978720
80.388644 77.605865 75.000025 75.818457 76.992040
80.762775 77.593765 75.000099 75.867410 77.006769
81.113008 77.581009 75.000222 75.919347 77.022809
81.430431 77.568146 75.000395 75.973912 77.040026
81.706825 77.554764 75.000617 76.030674 77.058256
81.934867 77.541748 75.000888 76.089131 77.077305
82.108309 77.528671 75.001209 76.148727 77.096958
82.222136 77.514694 75.001579 76.208859 77.116978
82.272688 77.501526 75.001998 76.268897 77.137117
82.257750 77.487976 75.002467 76.328193 77.157120
82.176610 77.474060 75.002985 76.386098 77.176727
82.030076 77.460098 75.003553 76.441979 77.195686
81.820459 77.445709 75.004169 76.495231 77.213751
81.551513 77.431580 75.004835 76.545294 77.230695
81.228350 77.417084 75.005551 76.591660 77.246311
80.857312 77.402695 75.006315 76.633895 77.260417
80.445815 77.387894 75.007129 76.671636 77.272860
80.002174 77.372910 75.007992 76.704612 77.283521
79.535394 77.358429 75.008905 76.732640 77.292317
79.054951 77.343689 75.009866 76.755633 77.299203
78.570566 77.328308 75.010877 76.773602 77.304169
78.091961 77.313843 75.011937 76.786655 77.307246
77.628626 77.298599 75.013047 76.794992 77.308502
77.189586 77.283356 75.014205 76.798899 77.308037
76.783180 77.268250 75.015413 76.798743 77.305987
76.416863 77.252991 75.016670 76.794962 77.302514
76.097020 77.238159 75.017977 76.788052 77.297805
75.828811 77.222733 75.019332 76.778554 77.292067
75.616051 77.207443 75.020736 76.767044 77.285520
75.461116 77.192215 75.022190 76.754114 77.278393
75.364889 77.176773 75.023693 76.740360 77.270918
75.326738 77.161713 75.025245 76.726363 77.263324
75.344537 77.146393 75.026846 76.712682 77.255829
75.414722 77.131393 75.028496 76.699831 77.248637
75.532381 77.115845 75.030195 76.688272 77.241933
75.691377 77.100449 75.031943 76.678402 77.235876
75.884504 77.085419 75.033741 76.670541 77.230597
76.103667 77.070160 75.035587 76.664929 77.226195
76.340086 77.054642 75.037482 76.661712 77.222734
76.584511 77.039185 75.039426 76.660948 77.220241
76.827461 77.023026 75.041420 76.662597 77.218706
77.059454 77.008179 75.043462 76.666526 77.218084
77.271245 76.992096 75.045553 76.672513 77.218292
77.454063 76.975937 75.047693 76.680251 77.219213
77.599821 76.960373 75.049882 76.689356 77.220700
77.701328 76.944199 75.052119 76.699376 77.222577
77.752464 76.928238 75.054406 76.709802 77.224647
77.748335 76.911697 75.056741 76.720085 77.226693
77.685400 76.895447 75.059125 76.729642 77.228484
77.561558 76.878922 75.061558 76.737879 77.229786
77.376207 76.862595 75.064040 76.744199 77.230358
77.130259 76.845642 75.066570 76.748022 77.229967
76.826124 76.829163 75.069149 76.748795 77.228389
76.467653 76.812149 75.071777 76.746011 77.225417
76.060048 76.795151 75.074453 76.739220 77.220865
75.609735 76.778091 75.077178 76.728037 77.214572
75.124212 76.760818 75.079952 76.712157 77.206406
74.611867 76.743546 75.082774 76.691362 77.196271
74.081775 76.726028 75.085645 76.665525 77.184105
73.543479 76.708817 75.088564 76.634613 77.169884
73.006756 76.691498 75.091531 76.598694 77.153622
72.481382 76.674194 75.094547 76.557928 77.135371
71.976896 76.656586 75.097612 76.512572 77.115221
71.502365 76.639511 75.100725 76.462966 77.093295
71.066166 76.621964 75.103886 76.409532 77.069752
70.675785 76.604630 75.107095 76.352762 77.044776
70.337630 76.586884 75.110353 76.293206 77.018576
70.056884 76.569717 75.113659 76.231461 76.991382
69.837376 76.552795 75.117014 76.168153 76.963436
69.681490 76.535187 75.120416 76.103929 76.934991
69.590111 76.518280 75.123867 76.039435 76.906300
69.562604 76.500763 75.127366 75.975308 76.877614
69.596837 76.484299 75.130913 75.912155 76.849173
69.689229 76.467117 75.134507 75.850542 76.821205
69.834850 76.449875 75.138150 75.790981 76.793914
70.027535 76.432816 75.141841 75.733917 76.767483
70.260049 76.415756 75.145580 75.679720 76.742064
70.524258 76.398788 75.149367 75.628676 76.717775
70.811340 76.381744 75.153202 75.580980 76.694703
71.111999 76.364853 75.157084 75.536732 76.672896
71.416698 76.347534 75.161014 75.495940 76.652364
71.715895 76.330521 75.164993 75.458514 76.633081
72.000284 76.313583 75.169018 75.424274 76.614984
72.261022 76.296265 75.173092 75.392954 76.597976
72.489947 76.279114 75.177213 75.364212 76.581929
72.679789 76.261826 75.181382 75.337633 76.566686
72.824341 76.244720 75.185598 75.312749 76.552068
72.918621 76.227188 75.189862 75.289045 76.537875
72.958990 76.209946 75.194173 75.265975 76.523895
72.943249 76.192215 75.198532 75.242978 76.509908
72.870690 76.174698 75.202938 75.219490 76.495692
72.742117 76.157349 75.207391 75.194961 76.481030
72.559824 76.139175 75.211892 75.168871 76.465713
72.327546 76.121887 75.216440 75.140739 76.449548
72.050360 76.103928 75.221035 75.110141 76.432364
71.734567 76.086517 75.225677 75.076720 76.414013
71.387533 76.068436 75.230367 75.040193 76.394378
71.017512 76.050873 75.235103 75.000365 76.373375
70.633440 76.032883 75.239887 74.957128 76.350953
70.244717 76.015274 75.244717 74.910470 76.327101
69.860976 75.997421 75.249595 74.860475 76.301842
69.491843 75.979996 75.254519 74.807320 76.275241
69.146704 75.962250 75.259490 74.751275 76.247395
68.834472 75.944077 75.264508 74.692692 76.218438
68.563365 75.927139 75.269573 74.632006 76.188536
68.340706 75.909668 75.274685 74.569716 76.157880
68.172743 75.892273 75.279843 74.506380 76.126688
68.064490 75.875137 75.285047 74.442598 76.095195
68.019609 75.858444 75.290298 74.379005 76.063650
68.040314 75.840881 75.295596 74.316245 76.032309
68.127316 75.824051 75.300940 74.254969 76.001430
68.279807 75.807083 75.306331 74.195809 75.971267
68.495478 75.790482 75.311768 74.139370 75.942065
68.770573 75.773834 75.317251 74.086213 75.914051
69.099980 75.757324 75.322780 74.036845 75.887434
69.477359 75.740570 75.328355 73.991701 75.862394
69.895290 75.724472 75.333977 73.951143 75.839085
70.345462 75.708572 75.339644 73.915443 75.817626
70.818869 75.692276 75.345358 73.884784 75.798100
71.306033 75.675766 75.351118 73.859252 75.780552
71.797234 75.659744 75.356923 73.838836 75.764993
72.282751 75.643631 75.362774 73.823429 75.751390
72.753092 75.627411 75.368671 73.812831 75.739678
73.199234 75.611160 75.374614 73.806756 75.729754
73.612835 75.595383 75.380602 73.804836 75.721485
73.986443 75.579758 75.386636 73.806634 75.714708
74.313673 75.563080 75.392716 73.811654 75.709235
74.589362 75.547226 75.398841 73.819355 75.704860
74.809697 75.531372 75.405011 73.829160 75.701364
74.972301 75.515518 75.411227 73.840478 75.698516
75.076292 75.499268 75.417488 73.852714 75.696085
75.122301 75.483719 75.423794 73.865284 75.693844
75.112455 75.467361 75.430146 73.877632 75.691573
75.050316 75.451797 75.436542 73.889243 75.689068
74.940798 75.435577 75.442984 73.899654 75.686145
74.790037 75.419891 75.449470 73.908470 75.682644
74.605238 75.403900 75.456002 73.915369 75.678436
74.394498 75.388229 75.462578 73.920113 75.673420
74.166596 75.372589 75.469199 73.922553 75.667534
73.930780 75.356995 75.475865 73.922635 75.660750
73.696533 75.341568 75.482575 73.920396 75.653078
73.473338 75.325745 75.489330 73.915970 75.644563
73.270437 75.310928 75.496130 73.909578 75.635289
73.096604 75.295807 75.502974 73.901529 75.625372
72.959923 75.280487 75.509862 73.892206 75.614960
72.867586 75.266068 75.516795 73.882061 75.604228
72.825714 75.251175 75.523772 73.871602 75.593375
72.839199 75.236771 75.530793 73.861381 75.582616
72.911583 75.222214 75.537858 73.851977 75.572183
73.044967 75.208252 75.544967 73.843987 75.562311
73.239954 75.193680 75.552121 73.838006 75.553239
73.495629 75.180084 75.559318 73.834616 75.545201
73.809584 75.166565 75.566559 73.834368 75.538422
74.177967 75.152893 75.573843 73.837770 75.533107
74.595577 75.139404 75.581172 73.845273 75.529445
75.055987 75.126526 75.588544 73.857261 75.527596
75.551699 75.113220 75.595959 73.874037 75.527690
76.074325 75.100159 75.603418 73.895822 75.529825
76.614790 75.087570 75.610921 73.922743 75.534063
77.163552 75.074661 75.618467 73.954830 75.540429
77.710831 75.061920 75.626056 73.992018 75.548907
78.246853 75.049881 75.633688 74.034145 75.559445
78.762079 75.037384 75.641363 74.080956 75.571956
79.247441 75.024597 75.649081 74.132110 75.586313
79.694562 75.012558 75.656842 74.187183 75.602361
80.095957 75.000015 75.664646 74.245686 75.619914
80.445217 74.987869 75.672493 74.307068 75.638763
80.737158 74.975601 75.680383 74.370732 75.658679
80.967953 74.963928 75.688315 74.436051 75.679418
81.135216 74.951431 75.696290 74.502379 75.700730
81.238063 74.939667 75.704307 74.569069 75.722360
81.277128 74.928055 75.712367 74.635486 75.744058
81.254544 74.916306 75.720469 74.701021 75.765583
81.173891 74.904373 75.728613 74.765109 75.786710
81.040100 74.892670 75.736799 74.827237 75.807231
80.859334 74.881165 75.745028 74.886961 75.826966
80.638830 74.870132 75.753298 74.943910 75.845762
80.386719 74.858582 75.761610 74.997799 75.863500
80.111826 74.847717 75.769964 75.048433 75.880095
79.823445 74.836456 75.778360 75.095711 75.895499
79.531115 74.825226 75.786798 75.139626 75.909700
79.244374 74.814850 75.795277 75.180267 75.922726
78.972532 74.804184 75.803798 75.217814 75.934640
78.724430 74.793640 75.812360 75.252533 75.945537
78.508229 74.783539 75.820963 75.284767 75.955548
78.331201 74.773163 75.829608 75.314930 75.964828
78.199550 74.763306 75.838294 75.343491 75.973557
78.118262 74.753891 75.847021 75.370964 75.981935
78.090971 74.744354 75.855788 75.397895 75.990173
78.119880 74.735031 75.864597 75.424845 75.998492
78.205694 74.725586 75.873447 75.452378 76.007114
