Freq Amp Phase Re(H) Im(H) GroupDelay PhaseDelay 20Log10(Amp)
1.061000e+003 1.294181e-003 3.069399e-002 1.293572e-003 3.971735e-005 3.122428e-005 4.604242e-006 -5.776010e+001
1.062000e+003 1.294208e-003 3.066282e-002 1.293599e-003 3.967785e-005 3.116765e-005 4.595235e-006 -5.775992e+001
1.063000e+003 1.294234e-003 3.063171e-002 1.293627e-003 3.963841e-005 3.111117e-005 4.586255e-006 -5.775974e+001
1.064000e+003 1.294261e-003 3.060066e-002 1.293655e-003 3.959905e-005 3.105486e-005 4.577299e-006 -5.775956e+001
1.065000e+003 1.294287e-003 3.056966e-002 1.293682e-003 3.955975e-005 3.099871e-005 4.568368e-006 -5.775939e+001
1.066000e+003 1.294313e-003 3.053872e-002 1.293710e-003 3.952053e-005 3.094271e-005 4.559463e-006 -5.775921e+001
1.067000e+003 1.294340e-003 3.050783e-002 1.293737e-003 3.948137e-005 3.088687e-005 4.550583e-006 -5.775904e+001
1.068000e+003 1.294366e-003 3.047700e-002 1.293765e-003 3.944228e-005 3.083119e-005 4.541728e-006 -5.775886e+001
1.069000e+003 1.294392e-003 3.044622e-002 1.293792e-003 3.940325e-005 3.077566e-005 4.532897e-006 -5.775868e+001
1.070000e+003 1.294418e-003 3.041550e-002 1.293819e-003 3.936430e-005 3.072030e-005 4.524091e-006 -5.775851e+001
1.071000e+003 1.294444e-003 3.038484e-002 1.293846e-003 3.932541e-005 3.066508e-005 4.515310e-006 -5.775834e+001
1.072000e+003 1.294470e-003 3.035423e-002 1.293873e-003 3.928659e-005 3.061002e-005 4.506554e-006 -5.775816e+001
1.073000e+003 1.294495e-003 3.032367e-002 1.293900e-003 3.924784e-005 3.055512e-005 4.497821e-006 -5.775799e+001
1.074000e+003 1.294521e-003 3.029317e-002 1.293927e-003 3.920915e-005 3.050037e-005 4.489114e-006 -5.775782e+001
1.075000e+003 1.294547e-003 3.026273e-002 1.293954e-003 3.917053e-005 3.044577e-005 4.480430e-006 -5.775765e+001
1.076000e+003 1.294572e-003 3.023234e-002 1.293981e-003 3.913198e-005 3.039132e-005 4.471771e-006 -5.775747e+001
1.077000e+003 1.294598e-003 3.020200e-002 1.294007e-003 3.909350e-005 3.033703e-005 4.463136e-006 -5.775730e+001
1.078000e+003 1.294623e-003 3.017172e-002 1.294034e-003 3.905508e-005 3.028289e-005 4.454525e-006 -5.775713e+001
1.079000e+003 1.294649e-003 3.014149e-002 1.294061e-003 3.901672e-005 3.022890e-005 4.445937e-006 -5.775696e+001
1.080000e+003 1.294674e-003 3.011131e-002 1.294087e-003 3.897844e-005 3.017506e-005 4.437374e-006 -5.775679e+001
1.081000e+003 1.294699e-003 3.008119e-002 1.294113e-003 3.894022e-005 3.012136e-005 4.428834e-006 -5.775662e+001
1.082000e+003 1.294724e-003 3.005112e-002 1.294140e-003 3.890206e-005 3.006782e-005 4.420319e-006 -5.775645e+001
1.083000e+003 1.294749e-003 3.002111e-002 1.294166e-003 3.886397e-005 3.001443e-005 4.411826e-006 -5.775629e+001
1.084000e+003 1.294774e-003 2.999115e-002 1.294192e-003 3.882594e-005 2.996118e-005 4.403357e-006 -5.775612e+001
1.085000e+003 1.294799e-003 2.996124e-002 1.294218e-003 3.878798e-005 2.990808e-005 4.394912e-006 -5.775595e+001
1.086000e+003 1.294824e-003 2.993138e-002 1.294244e-003 3.875009e-005 2.985513e-005 4.386490e-006 -5.775578e+001
1.087000e+003 1.294849e-003 2.990158e-002 1.294270e-003 3.871226e-005 2.980233e-005 4.378091e-006 -5.775562e+001
1.088000e+003 1.294874e-003 2.987183e-002 1.294296e-003 3.867449e-005 2.974967e-005 4.369715e-006 -5.775545e+001
1.089000e+003 1.294898e-003 2.984213e-002 1.294322e-003 3.863679e-005 2.969716e-005 4.361362e-006 -5.775529e+001
1.090000e+003 1.294923e-003 2.981249e-002 1.294347e-003 3.859916e-005 2.964479e-005 4.353032e-006 -5.775512e+001
1.091000e+003 1.294947e-003 2.978290e-002 1.294373e-003 3.856158e-005 2.959256e-005 4.344725e-006 -5.775496e+001
1.092000e+003 1.294972e-003 2.975336e-002 1.294399e-003 3.852407e-005 2.954048e-005 4.336441e-006 -5.775479e+001
1.093000e+003 1.294996e-003 2.972387e-002 1.294424e-003 3.848663e-005 2.948854e-005 4.328180e-006 -5.775463e+001
1.094000e+003 1.295021e-003 2.969443e-002 1.294450e-003 3.844925e-005 2.943675e-005 4.319941e-006 -5.775447e+001
1.095000e+003 1.295045e-003 2.966505e-002 1.294475e-003 3.841193e-005 2.938510e-005 4.311725e-006 -5.775430e+001
1.096000e+003 1.295069e-003 2.963571e-002 1.294500e-003 3.837467e-005 2.933358e-005 4.303531e-006 -5.775414e+001
1.097000e+003 1.295093e-003 2.960643e-002 1.294526e-003 3.833748e-005 2.928221e-005 4.295360e-006 -5.775398e+001
1.098000e+003 1.295117e-003 2.957720e-002 1.294551e-003 3.830035e-005 2.923098e-005 4.287211e-006 -5.775382e+001
1.099000e+003 1.295141e-003 2.954802e-002 1.294576e-003 3.826329e-005 2.917990e-005 4.279084e-006 -5.775366e+001
1.100000e+003 1.295165e-003 2.951889e-002 1.294601e-003 3.822628e-005 2.912895e-005 4.270979e-006 -5.775350e+001
1.101000e+003 1.295189e-003 2.948981e-002 1.294626e-003 3.818934e-005 2.907813e-005 4.262897e-006 -5.775334e+001
1.102000e+003 1.295213e-003 2.946078e-002 1.294651e-003 3.815246e-005 2.902746e-005 4.254836e-006 -5.775318e+001
1.103000e+003 1.295236e-003 2.943181e-002 1.294676e-003 3.811565e-005 2.897693e-005 4.246798e-006 -5.775302e+001
1.104000e+003 1.295260e-003 2.940288e-002 1.294700e-003 3.807889e-005 2.892653e-005 4.238781e-006 -5.775286e+001
1.105000e+003 1.295284e-003 2.937400e-002 1.294725e-003 3.804220e-005 2.887627e-005 4.230786e-006 -5.775270e+001
1.106000e+003 1.295307e-003 2.934518e-002 1.294750e-003 3.800557e-005 2.882615e-005 4.222812e-006 -5.775254e+001
1.107000e+003 1.295331e-003 2.931640e-002 1.294774e-003 3.796900e-005 2.877616e-005 4.214860e-006 -5.775239e+001
1.108000e+003 1.295354e-003 2.928768e-002 1.294799e-003 3.793249e-005 2.872631e-005 4.206930e-006 -5.775223e+001
1.109000e+003 1.295378e-003 2.925900e-002 1.294823e-003 3.789604e-005 2.867660e-005 4.199021e-006 -5.775207e+001
1.110000e+003 1.295401e-003 2.923037e-002 1.294847e-003 3.785966e-005 2.862701e-005 4.191134e-006 -5.775192e+001
1.111000e+003 1.295424e-003 2.920180e-002 1.294872e-003 3.782333e-005 2.857757e-005 4.183267e-006 -5.775176e+001
1.112000e+003 1.295447e-003 2.917327e-002 1.294896e-003 3.778707e-005 2.852825e-005 4.175422e-006 -5.775161e+001
1.113000e+003 1.295470e-003 2.914479e-002 1.294920e-003 3.775086e-005 2.847907e-005 4.167598e-006 -5.775145e+001
1.114000e+003 1.295493e-003 2.911636e-002 1.294944e-003 3.771472e-005 2.843002e-005 4.159796e-006 -5.775130e+001
1.115000e+003 1.295516e-003 2.908798e-002 1.294968e-003 3.767863e-005 2.838111e-005 4.152014e-006 -5.775114e+001
1.116000e+003 1.295539e-003 2.905964e-002 1.294992e-003 3.764261e-005 2.833232e-005 4.144253e-006 -5.775099e+001
1.117000e+003 1.295562e-003 2.903136e-002 1.295016e-003 3.760665e-005 2.828367e-005 4.136513e-006 -5.775084e+001
1.118000e+003 1.295585e-003 2.900313e-002 1.295040e-003 3.757074e-005 2.823515e-005 4.128793e-006 -5.775068e+001
1.119000e+003 1.295608e-003 2.897494e-002 1.295064e-003 3.753490e-005 2.818676e-005 4.121094e-006 -5.775053e+001
1.120000e+003 1.295630e-003 2.894680e-002 1.295088e-003 3.749911e-005 2.813850e-005 4.113416e-006 -5.775038e+001
1.121000e+003 1.295653e-003 2.891871e-002 1.295111e-003 3.746339e-005 2.809036e-005 4.105759e-006 -5.775023e+001
1.122000e+003 1.295675e-003 2.889067e-002 1.295135e-003 3.742772e-005 2.804236e-005 4.098122e-006 -5.775008e+001
1.123000e+003 1.295698e-003 2.886267e-002 1.295158e-003 3.739211e-005 2.799449e-005 4.090505e-006 -5.774992e+001
1.124000e+003 1.295720e-003 2.883473e-002 1.295182e-003 3.735656e-005 2.794674e-005 4.082909e-006 -5.774977e+001
1.125000e+003 1.295743e-003 2.880683e-002 1.295205e-003 3.732107e-005 2.789912e-005 4.075332e-006 -5.774962e+001
1.126000e+003 1.295765e-003 2.877898e-002 1.295228e-003 3.728564e-005 2.785163e-005 4.067776e-006 -5.774947e+001
1.127000e+003 1.295787e-003 2.875117e-002 1.295252e-003 3.725027e-005 2.780426e-005 4.060240e-006 -5.774933e+001
1.128000e+003 1.295809e-003 2.872341e-002 1.295275e-003 3.721495e-005 2.775702e-005 4.052725e-006 -5.774918e+001
1.129000e+003 1.295832e-003 2.869570e-002 1.295298e-003 3.717970e-005 2.770991e-005 4.045229e-006 -5.774903e+001
1.130000e+003 1.295854e-003 2.866804e-002 1.295321e-003 3.714450e-005 2.766292e-005 4.037753e-006 -5.774888e+001
1.131000e+003 1.295876e-003 2.864043e-002 1.295344e-003 3.710936e-005 2.761606e-005 4.030296e-006 -5.774873e+001
1.132000e+003 1.295898e-003 2.861286e-002 1.295367e-003 3.707427e-005 2.756932e-005 4.022860e-006 -5.774859e+001
1.133000e+003 1.295920e-003 2.858533e-002 1.295390e-003 3.703925e-005 2.752271e-005 4.015443e-006 -5.774844e+001
1.134000e+003 1.295941e-003 2.855786e-002 1.295413e-003 3.700428e-005 2.747621e-005 4.008046e-006 -5.774829e+001
1.135000e+003 1.295963e-003 2.853043e-002 1.295436e-003 3.696937e-005 2.742985e-005 4.000668e-006 -5.774815e+001
1.136000e+003 1.295985e-003 2.850304e-002 1.295458e-003 3.693451e-005 2.738360e-005 3.993310e-006 -5.774800e+001
1.137000e+003 1.296007e-003 2.847571e-002 1.295481e-003 3.689971e-005 2.733748e-005 3.985971e-006 -5.774786e+001
1.138000e+003 1.296028e-003 2.844841e-002 1.295504e-003 3.686497e-005 2.729148e-005 3.978652e-006 -5.774771e+001
1.139000e+003 1.296050e-003 2.842117e-002 1.295526e-003 3.683029e-005 2.724560e-005 3.971352e-006 -5.774757e+001
1.140000e+003 1.296071e-003 2.839397e-002 1.295549e-003 3.679566e-005 2.719984e-005 3.964071e-006 -5.774742e+001
1.141000e+003 1.296093e-003 2.836682e-002 1.295571e-003 3.676109e-005 2.715420e-005 3.956809e-006 -5.774728e+001
1.142000e+003 1.296114e-003 2.833971e-002 1.295594e-003 3.672657e-005 2.710868e-005 3.949566e-006 -5.774714e+001
1.143000e+003 1.296135e-003 2.831264e-002 1.295616e-003 3.669212e-005 2.706328e-005 3.942342e-006 -5.774699e+001
1.144000e+003 1.296157e-003 2.828563e-002 1.295638e-003 3.665771e-005 2.701800e-005 3.935137e-006 -5.774685e+001
1.145000e+003 1.296178e-003 2.825865e-002 1.295660e-003 3.662336e-005 2.697284e-005 3.927951e-006 -5.774671e+001
1.146000e+003 1.296199e-003 2.823172e-002 1.295682e-003 3.658907e-005 2.692780e-005 3.920784e-006 -5.774657e+001
1.147000e+003 1.296220e-003 2.820484e-002 1.295705e-003 3.655484e-005 2.688288e-005 3.913636e-006 -5.774642e+001
1.148000e+003 1.296241e-003 2.817800e-002 1.295727e-003 3.652065e-005 2.683807e-005 3.906506e-006 -5.774628e+001
1.149000e+003 1.296262e-003 2.815121e-002 1.295749e-003 3.648653e-005 2.679338e-005 3.899394e-006 -5.774614e+001
1.150000e+003 1.296283e-003 2.812446e-002 1.295770e-003 3.645246e-005 2.674881e-005 3.892302e-006 -5.774600e+001
1.151000e+003 1.296304e-003 2.809776e-002 1.295792e-003 3.641844e-005 2.670435e-005 3.885228e-006 -5.774586e+001
1.152000e+003 1.296325e-003 2.807110e-002 1.295814e-003 3.638448e-005 2.666001e-005 3.878172e-006 -5.774572e+001
1.153000e+003 1.296346e-003 2.804448e-002 1.295836e-003 3.635057e-005 2.661579e-005 3.871134e-006 -5.774558e+001
1.154000e+003 1.296366e-003 2.801791e-002 1.295858e-003 3.631672e-005 2.657168e-005 3.864115e-006 -5.774545e+001
1.155000e+003 1.296387e-003 2.799138e-002 1.295879e-003 3.628292e-005 2.652769e-005 3.857114e-006 -5.774531e+001
1.156000e+003 1.296408e-003 2.796490e-002 1.295901e-003 3.624918e-005 2.648381e-005 3.850131e-006 -5.774517e+001
1.157000e+003 1.296428e-003 2.793846e-002 1.295922e-003 3.621549e-005 2.644004e-005 3.843167e-006 -5.774503e+001
1.158000e+003 1.296449e-003 2.791206e-002 1.295944e-003 3.618186e-005 2.639639e-005 3.836220e-006 -5.774489e+001
1.159000e+003 1.296469e-003 2.788571e-002 1.295965e-003 3.614827e-005 2.635285e-005 3.829291e-006 -5.774476e+001
1.160000e+003 1.296490e-003 2.785940e-002 1.295986e-003 3.611475e-005 2.630942e-005 3.822380e-006 -5.774462e+001
1.161000e+003 1.296510e-003 2.783313e-002 1.296008e-003 3.608127e-005 2.626611e-005 3.815487e-006 -5.774448e+001
1.162000e+003 1.296530e-003 2.780691e-002 1.296029e-003 3.604785e-005 2.622291e-005 3.808612e-006 -5.774435e+001
1.163000e+003 1.296550e-003 2.778073e-002 1.296050e-003 3.601448e-005 2.617982e-005 3.801755e-006 -5.774421e+001
1.164000e+003 1.296571e-003 2.775459e-002 1.296071e-003 3.598117e-005 2.613684e-005 3.794915e-006 -5.774408e+001
1.165000e+003 1.296591e-003 2.772850e-002 1.296092e-003 3.594791e-005 2.609397e-005 3.788093e-006 -5.774394e+001
1.166000e+003 1.296611e-003 2.770245e-002 1.296113e-003 3.591470e-005 2.605121e-005 3.781288e-006 -5.774381e+001
1.167000e+003 1.296631e-003 2.767644e-002 1.296134e-003 3.588154e-005 2.600857e-005 3.774501e-006 -5.774367e+001
1.168000e+003 1.296651e-003 2.765047e-002 1.296155e-003 3.584844e-005 2.596603e-005 3.767731e-006 -5.774354e+001
1.169000e+003 1.296671e-003 2.762455e-002 1.296176e-003 3.581539e-005 2.592360e-005 3.760978e-006 -5.774341e+001
1.170000e+003 1.296691e-003 2.759867e-002 1.296197e-003 3.578239e-005 2.588128e-005 3.754243e-006 -5.774327e+001
1.171000e+003 1.296710e-003 2.757283e-002 1.296218e-003 3.574945e-005 2.583907e-005 3.747525e-006 -5.774314e+001
1.172000e+003 1.296730e-003 2.754703e-002 1.296238e-003 3.571655e-005 2.579697e-005 3.740825e-006 -5.774301e+001
1.173000e+003 1.296750e-003 2.752128e-002 1.296259e-003 3.568371e-005 2.575498e-005 3.734141e-006 -5.774287e+001
1.174000e+003 1.296770e-003 2.749556e-002 1.296280e-003 3.565092e-005 2.571309e-005 3.727475e-006 -5.774274e+001
1.175000e+003 1.296789e-003 2.746989e-002 1.296300e-003 3.561818e-005 2.567131e-005 3.720825e-006 -5.774261e+001
1.176000e+003 1.296809e-003 2.744426e-002 1.296321e-003 3.558550e-005 2.562964e-005 3.714192e-006 -5.774248e+001
1.177000e+003 1.296828e-003 2.741868e-002 1.296341e-003 3.555286e-005 2.558807e-005 3.707577e-006 -5.774235e+001
1.178000e+003 1.296848e-003 2.739313e-002 1.296361e-003 3.552028e-005 2.554661e-005 3.700978e-006 -5.774222e+001
1.179000e+003 1.296867e-003 2.736762e-002 1.296382e-003 3.548775e-005 2.550526e-005 3.694396e-006 -5.774209e+001
1.180000e+003 1.296887e-003 2.734216e-002 1.296402e-003 3.545527e-005 2.546401e-005 3.687830e-006 -5.774196e+001
1.181000e+003 1.296906e-003 2.731674e-002 1.296422e-003 3.542284e-005 2.542286e-005 3.681282e-006 -5.774183e+001
1.182000e+003 1.296925e-003 2.729136e-002 1.296442e-003 3.539046e-005 2.538183e-005 3.674750e-006 -5.774170e+001
1.183000e+003 1.296945e-003 2.726601e-002 1.296463e-003 3.535813e-005 2.534089e-005 3.668234e-006 -5.774157e+001
1.184000e+003 1.296964e-003 2.724071e-002 1.296483e-003 3.532585e-005 2.530006e-005 3.661735e-006 -5.774144e+001
1.185000e+003 1.296983e-003 2.721546e-002 1.296503e-003 3.529362e-005 2.525933e-005 3.655252e-006 -5.774131e+001
1.186000e+003 1.297002e-003 2.719024e-002 1.296523e-003 3.526145e-005 2.521871e-005 3.648786e-006 -5.774119e+001
1.187000e+003 1.297021e-003 2.716506e-002 1.296542e-003 3.522932e-005 2.517819e-005 3.642336e-006 -5.774106e+001
1.188000e+003 1.297040e-003 2.713992e-002 1.296562e-003 3.519724e-005 2.513777e-005 3.635903e-006 -5.774093e+001
1.189000e+003 1.297059e-003 2.711482e-002 1.296582e-003 3.516521e-005 2.509745e-005 3.629485e-006 -5.774081e+001
1.190000e+003 1.297078e-003 2.708977e-002 1.296602e-003 3.513324e-005 2.505724e-005 3.623084e-006 -5.774068e+001
1.191000e+003 1.297097e-003 2.706475e-002 1.296622e-003 3.510131e-005 2.501712e-005 3.616699e-006 -5.774055e+001
1.192000e+003 1.297116e-003 2.703977e-002 1.296641e-003 3.506943e-005 2.497711e-005 3.610330e-006 -5.774043e+001
1.193000e+003 1.297134e-003 2.701483e-002 1.296661e-003 3.503761e-005 2.493720e-005 3.603977e-006 -5.774030e+001
1.194000e+003 1.297153e-003 2.698994e-002 1.296681e-003 3.500583e-005 2.489739e-005 3.597640e-006 -5.774018e+001
1.195000e+003 1.297172e-003 2.696508e-002 1.296700e-003 3.497410e-005 2.485768e-005 3.591319e-006 -5.774005e+001
1.196000e+003 1.297190e-003 2.694026e-002 1.296720e-003 3.494242e-005 2.481807e-005 3.585013e-006 -5.773993e+001
1.197000e+003 1.297209e-003 2.691548e-002 1.296739e-003 3.491079e-005 2.477856e-005 3.578724e-006 -5.773980e+001
1.198000e+003 1.297227e-003 2.689074e-002 1.296758e-003 3.487920e-005 2.473915e-005 3.572450e-006 -5.773968e+001
1.199000e+003 1.297246e-003 2.686604e-002 1.296778e-003 3.484767e-005 2.469983e-005 3.566192e-006 -5.773955e+001
1.200000e+003 1.297264e-003 2.684138e-002 1.296797e-003 3.481619e-005 2.466062e-005 3.559949e-006 -5.773943e+001
1.201000e+003 1.297283e-003 2.681676e-002 1.296816e-003 3.478475e-005 2.462150e-005 3.553722e-006 -5.773931e+001
1.202000e+003 1.297301e-003 2.679218e-002 1.296835e-003 3.475336e-005 2.458248e-005 3.547511e-006 -5.773919e+001
1.203000e+003 1.297319e-003 2.676764e-002 1.296855e-003 3.472202e-005 2.454356e-005 3.541315e-006 -5.773906e+001
1.204000e+003 1.297337e-003 2.674313e-002 1.296874e-003 3.469073e-005 2.450474e-005 3.535134e-006 -5.773894e+001
1.205000e+003 1.297356e-003 2.671866e-002 1.296893e-003 3.465949e-005 2.446601e-005 3.528969e-006 -5.773882e+001
1.206000e+003 1.297374e-003 2.669424e-002 1.296912e-003 3.462829e-005 2.442738e-005 3.522819e-006 -5.773870e+001
1.207000e+003 1.297392e-003 2.666985e-002 1.296931e-003 3.459715e-005 2.438885e-005 3.516685e-006 -5.773858e+001
1.208000e+003 1.297410e-003 2.664550e-002 1.296949e-003 3.456605e-005 2.435041e-005 3.510565e-006 -5.773845e+001
1.209000e+003 1.297428e-003 2.662119e-002 1.296968e-003 3.453499e-005 2.431207e-005 3.504461e-006 -5.773833e+001
1.210000e+003 1.297446e-003 2.659691e-002 1.296987e-003 3.450399e-005 2.427382e-005 3.498372e-006 -5.773821e+001
1.211000e+003 1.297464e-003 2.657268e-002 1.297006e-003 3.447303e-005 2.423567e-005 3.492298e-006 -5.773809e+001
1.212000e+003 1.297482e-003 2.654848e-002 1.297025e-003 3.444212e-005 2.419761e-005 3.486239e-006 -5.773797e+001
1.213000e+003 1.297500e-003 2.652432e-002 1.297043e-003 3.441126e-005 2.415965e-005 3.480195e-006 -5.773785e+001
1.214000e+003 1.297517e-003 2.650020e-002 1.297062e-003 3.438044e-005 2.412178e-005 3.474166e-006 -5.773774e+001
1.215000e+003 1.297535e-003 2.647611e-002 1.297080e-003 3.434968e-005 2.408400e-005 3.468152e-006 -5.773762e+001
1.216000e+003 1.297553e-003 2.645207e-002 1.297099e-003 3.431895e-005 2.404632e-005 3.462152e-006 -5.773750e+001
1.217000e+003 1.297571e-003 2.642806e-002 1.297117e-003 3.428828e-005 2.400873e-005 3.456168e-006 -5.773738e+001
1.218000e+003 1.297588e-003 2.640409e-002 1.297136e-003 3.425765e-005 2.397124e-005 3.450198e-006 -5.773726e+001
1.219000e+003 1.297606e-003 2.638015e-002 1.297154e-003 3.422707e-005 2.393383e-005 3.444243e-006 -5.773714e+001
1.220000e+003 1.297623e-003 2.635626e-002 1.297173e-003 3.419653e-005 2.389652e-005 3.438302e-006 -5.773703e+001
1.221000e+003 1.297641e-003 2.633240e-002 1.297191e-003 3.416605e-005 2.385930e-005 3.432376e-006 -5.773691e+001
1.222000e+003 1.297658e-003 2.630858e-002 1.297209e-003 3.413560e-005 2.382217e-005 3.426465e-006 -5.773679e+001
1.223000e+003 1.297676e-003 2.628479e-002 1.297227e-003 3.410521e-005 2.378514e-005 3.420568e-006 -5.773668e+001
1.224000e+003 1.297693e-003 2.626104e-002 1.297246e-003 3.407485e-005 2.374819e-005 3.414685e-006 -5.773656e+001
1.225000e+003 1.297710e-003 2.623733e-002 1.297264e-003 3.404455e-005 2.371134e-005 3.408817e-006 -5.773644e+001
1.226000e+003 1.297728e-003 2.621366e-002 1.297282e-003 3.401429e-005 2.367457e-005 3.402963e-006 -5.773633e+001
1.227000e+003 1.297745e-003 2.619002e-002 1.297300e-003 3.398408e-005 2.363790e-005 3.397124e-006 -5.773621e+001
1.228000e+003 1.297762e-003 2.616642e-002 1.297318e-003 3.395391e-005 2.360131e-005 3.391299e-006 -5.773610e+001
1.229000e+003 1.297779e-003 2.614285e-002 1.297336e-003 3.392379e-005 2.356482e-005 3.385487e-006 -5.773598e+001
1.230000e+003 1.297796e-003 2.611932e-002 1.297354e-003 3.389371e-005 2.352841e-005 3.379691e-006 -5.773587e+001
1.231000e+003 1.297813e-003 2.609583e-002 1.297372e-003 3.386368e-005 2.349210e-005 3.373908e-006 -5.773575e+001
1.232000e+003 1.297830e-003 2.607238e-002 1.297389e-003 3.383369e-005 2.345587e-005 3.368139e-006 -5.773564e+001
1.233000e+003 1.297847e-003 2.604896e-002 1.297407e-003 3.380375e-005 2.341973e-005 3.362385e-006 -5.773553e+001
1.234000e+003 1.297864e-003 2.602557e-002 1.297425e-003 3.377385e-005 2.338368e-005 3.356644e-006 -5.773541e+001
1.235000e+003 1.297881e-003 2.600222e-002 1.297443e-003 3.374400e-005 2.334771e-005 3.350917e-006 -5.773530e+001
1.236000e+003 1.297898e-003 2.597891e-002 1.297460e-003 3.371419e-005 2.331184e-005 3.345204e-006 -5.773519e+001
1.237000e+003 1.297915e-003 2.595564e-002 1.297478e-003 3.368443e-005 2.327605e-005 3.339505e-006 -5.773508e+001
1.238000e+003 1.297932e-003 2.593240e-002 1.297495e-003 3.365471e-005 2.324034e-005 3.333820e-006 -5.773496e+001
1.239000e+003 1.297948e-003 2.590919e-002 1.297513e-003 3.362503e-005 2.320473e-005 3.328148e-006 -5.773485e+001
1.240000e+003 1.297965e-003 2.588602e-002 1.297530e-003 3.359540e-005 2.316920e-005 3.322491e-006 -5.773474e+001
1.241000e+003 1.297982e-003 2.586289e-002 1.297548e-003 3.356582e-005 2.313376e-005 3.316847e-006 -5.773463e+001
1.242000e+003 1.297998e-003 2.583979e-002 1.297565e-003 3.353628e-005 2.309840e-005 3.311216e-006 -5.773452e+001
1.243000e+003 1.298015e-003 2.581673e-002 1.297583e-003 3.350678e-005 2.306313e-005 3.305599e-006 -5.773441e+001
1.244000e+003 1.298032e-003 2.579370e-002 1.297600e-003 3.347732e-005 2.302794e-005 3.299996e-006 -5.773429e+001
1.245000e+003 1.298048e-003 2.577071e-002 1.297617e-003 3.344791e-005 2.299284e-005 3.294406e-006 -5.773418e+001
